time,city,words,rand1,rand2,nor,uni,exp
1970-01-03 22:22:00,Khóra,a,382411,415618591,-1943356033.31,1637201268.92,639141904.48
1970-01-03 22:22:30,Dalan,aaa,62389,-1810277962,922387073.49,1357244566.83,2752355544.27
1970-01-03 22:23:00,Radès,aaa,66248,493099342,1486506976.05,1415071920.8,2161054622.87
1970-01-03 22:23:30,Itacurubí del Rosario,a,874898,-1537013578,758003097.63,1111231863.52,602447699.54
1970-01-03 22:24:00,Gaoqiao,a,267458,-379720685,191067596.86,76266057.77,202933732.86
1970-01-03 22:24:30,Yanghuxiang,a,546927,-150560691,-83743870.06,57114030.65,2386174676.03
1970-01-03 22:25:00,Bukui,aa,506785,2141574889,2507027781.59,1254383512.27,2336522360.68
1970-01-03 22:25:30,Hedong,a,609297,693395379,1136867790.14,1519494320.03,1976576918.13
1970-01-03 22:26:00,Kiviõli,a,959814,-1092213651,-4111867243.61,2001585161.29,821780264.44
1970-01-03 22:26:30,Iida,a,698255,1432989550,-843020007.42,1499640594.97,2227205332.15
1970-01-03 22:27:00,Wuquan,aaa,171500,-1342402631,770567300.8,437024934.94,11120554144.16
1970-01-03 22:27:30,Makata,aa,992874,1231162866,1266695527.89,1302902261.3,30779715.03
1970-01-03 22:28:00,Nanshe,a,742821,-1150948885,2057733318.13,131985549.77,3151104919.75
1970-01-03 22:28:30,Yanyang,a,169494,-13660746,3813484936.71,532525072.54,136224432.87
1970-01-03 22:29:00,Xinxing,aaa,577309,405500656,1637472679.57,1268827443.7,660096989.37
1970-01-03 22:29:30,Xiqiao,a,359462,-1177398253,-525271167.89,103028027.76,1031593877.9
1970-01-03 22:30:00,Norrtälje,a,484629,-2126641845,-677018822.82,1254778966.18,7382351743.21
1970-01-03 22:30:30,Gromadka,a,937827,139397129,272497682.4,1974012624.82,870358693.13
1970-01-03 22:31:00,Suso,a,963619,1547332796,-1135621798.75,1621500125.21,603122649.16
1970-01-03 22:31:30,Telmin Suma,a,661549,383737017,2154715935.09,1421641230.41,1492147925.11
1970-01-03 22:32:00,Tankhoy,abc,600229,770455389,966728191.9,1156919313.67,2572110163.67
1970-01-03 22:32:30,Yangjiafang,a,252631,1303933591,3484499449.65,1300425737.63,1450495536.11
1970-01-03 22:33:00,Kouvarás,aa,828849,1343945376,2768607264.14,1221194656.24,1055953922.91
1970-01-03 22:33:30,Ishioka,a,835667,-1621886031,3438253728.39,291500342.0,496805382.36
1970-01-03 22:34:00,Langpas,aa,385705,1437264992,2604120299.14,1798547786.63,5224255882.06
1970-01-03 22:34:30,Arrën,a,626947,1842870043,719022865.26,1778499257.13,591517750.51
1970-01-03 22:35:00,Tankhoy,aaa,938176,1157573808,-1639178240.91,1478800696.22,38975443.94
1970-01-03 22:35:30,Zhangguanying,a,910166,1383589291,-2511692509.58,1370710817.22,3009402487.76
1970-01-03 22:36:00,Banhā,aa,440911,1746029024,1857924492.33,1002113637.57,1936245572.04
1970-01-03 22:36:30,Rayong,a,901540,-541593078,1070947436.42,1988965616.69,4764858229.39
1970-01-03 22:37:00,Nuevitas,a,27527,-849843869,1334522009.45,639326892.75,3370312615.89
1970-01-03 22:37:30,Vanino,ab,556386,-952378029,5081838734.71,1352110649.82,5511850302.19
1970-01-03 22:38:00,Francisco Villa,a,239840,-2010845744,-2347395694.49,6136174.57,840329288.66
1970-01-03 22:38:30,Fradelos,a,223871,-1847619461,-1187649660.72,1100022130.2,3249372590.74
1970-01-03 22:39:00,Lusambo,a,503396,1357497463,-3525448416.14,1658689581.49,1673153072.65
1970-01-03 22:39:30,Tambulig,aa,67108,2035132133,-8218406.7,36127884.45,2204269946.46
1970-01-03 22:40:00,Dodu Dua,a,933599,-1218496741,-3690132.28,1804776002.0,474700092.98
1970-01-03 22:40:30,Jayyūs,a,570324,441834312,-1165720217.47,1424906477.99,2288866624.56
1970-01-03 22:41:00,Jiling,a,651265,1544137529,-362059979.31,1006323704.49,704070960.64
1970-01-03 22:41:30,Karabanovo,aa,890998,1836572076,-3598249406.08,623174870.5,948488825.38
1970-01-03 22:42:00,Tatsuno,a,671542,-112227777,-4556762653.05,1879728551.69,3899912857.93
1970-01-03 22:42:30,Sar-e Pul,a,907646,1316846659,-3770854625.11,992560389.65,390664835.08
1970-01-03 22:43:00,Thanh Xuân,a,932945,1981542484,1251123610.17,1203871297.3,1497233842.85
1970-01-03 22:43:30,Cipasung,abandoned,252440,1518418348,945656479.62,1155886824.95,2825176000.01
1970-01-03 22:44:00,Nagoya-shi,a,65977,1374858935,1548412466.37,1676340219.82,3389836030.17
1970-01-03 22:44:30,San Andrés Villa Seca,a,21788,1731957714,1761128853.28,655997618.81,605500189.82
1970-01-03 22:45:00,Castro Daire,aa,831019,-1568732739,1534115590.86,1123867181.4,590391342.39
1970-01-03 22:45:30,Shymkent,a,802335,-2047044266,-2374389595.85,639193132.36,6176774589.95
1970-01-03 22:46:00,Samburat,a,452807,-67880811,-1540436941.67,923163858.11,3434355018.82
1970-01-03 22:46:30,Tazhuang,a,909804,1594096411,-1798261935.99,1587638527.98,1599010253.17
1970-01-03 22:47:00,Azilal,aberdeen,374514,1886669958,1019023313.15,1905826080.73,1079091878.89
1970-01-03 22:47:30,Proboštov,a,978544,-574542564,-2397752100.6,1933108895.74,1504987905.36
1970-01-03 22:48:00,Blumenau,aaa,887360,-641980087,-2162250623.3,1284935170.31,426553515.46
1970-01-03 22:48:30,Gaoqiao,aa,623228,1700800621,-2643243225.85,40725136.1,835297154.58
1970-01-03 22:49:00,Iwonicz-Zdrój,a,60490,1565611086,-3603817958.34,96535057.06,3615383549.59
1970-01-03 22:49:30,Stare Pole,aaron,802006,992387827,2214085516.44,440619941.45,2471161140.46
1970-01-03 22:50:00,Vakhsh,a,526817,-1182505698,-1301133934.3,1975319396.21,571912770.51
1970-01-03 22:50:30,Skrzyszów,a,991930,747096795,-162172884.59,332298101.47,3612532525.62
1970-01-03 22:51:00,Nikol’sk,a,157518,523867469,2200175975.03,752038159.13,161132919.42
1970-01-03 22:51:30,Qujing,a,217157,1793180624,-434612562.09,2092654195.04,702135514.77
1970-01-03 22:52:00,Dukuhsia,ab,19832,847719498,1940963880.65,2034814328.88,3510853415.2
1970-01-03 22:52:30,Sobral da Adiça,aa,22975,-1452045567,164811295.91,1489517460.28,1959570704.61
1970-01-03 22:53:00,Guimba,a,448832,-1808946498,-2498625611.37,1257737867.27,476162806.39
1970-01-03 22:53:30,Ketovo,a,680514,32243752,1403108537.23,22096454.24,1134808765.6
1970-01-03 22:54:00,Palon,a,856791,-1604715196,-4096318890.44,634274962.75,869452793.85
1970-01-03 22:54:30,Örgön,a,293396,-341329658,-96491137.84,1185402233.65,257617632.1
1970-01-03 22:55:00,Laban,a,383502,2089908854,-3430080582.33,30782680.69,818377216.08
1970-01-03 22:55:30,Mulawato,aaa,509309,1710782635,-2603136987.72,593648436.88,1539435154.19
1970-01-03 22:56:00,Carreira,a,590661,1624889244,2983047669.55,20823604.27,7408976108.25
1970-01-03 22:56:30,Rumāh,a,502402,2095698076,2083746273.45,1390127978.14,2464806112.62
1970-01-03 22:57:00,Cincinnati,abandoned,606673,-1204740950,772589813.93,1493615310.59,104668280.16
1970-01-03 22:57:30,Daping,a,520518,-302505500,-1429710531.62,1009892506.92,849795630.75
1970-01-03 22:58:00,Yeni Suraxanı,a,655840,-176337958,4244683063.3,707568773.98,995447761.9
1970-01-03 22:58:30,Lanling,a,282737,-435518987,191279732.74,88676373.94,2929756359.93
1970-01-03 22:59:00,Bobrov,a,25390,637370384,1143591089.0,31771820.65,766592733.56
1970-01-03 22:59:30,Bandaragung,about,530946,164752200,1282053129.55,223303859.85,1988958206.64
1970-01-03 23:00:00,Labuhantanggabesar,a,51414,548463599,1052977264.64,402186270.42,6290754197.25
1970-01-03 23:00:30,Dengzhou,a,244314,1858056071,-1823920753.27,799743301.4,948976463.47
1970-01-03 23:01:00,Qal‘ah-ye Fārsī,a,407142,-2120420533,-1246700949.5,1083079537.07,3023117959.0
1970-01-03 23:01:30,Yong’an,aa,327388,1273513570,653322878.59,872312819.29,2489976541.52
1970-01-03 23:02:00,Novaya Usman’,ab,871676,-442420328,266242287.73,1978191103.32,1960729380.01
1970-01-03 23:02:30,Morocelí,a,409568,392674088,-1669742384.55,795049373.78,1234774755.66
1970-01-03 23:03:00,Magangué,a,304994,-583154370,1676998756.3,2027327675.75,3551560701.6
1970-01-03 23:03:30,Ashgabat,aaa,196216,-1440416091,3236336391.64,1127541392.69,6260382208.4
1970-01-03 23:04:00,Veliko Tŭrnovo,aaron,342944,219290059,-1542096494.5,1928061951.16,268076446.63
1970-01-03 23:04:30,Luoshe,aaron,416760,-1658864771,-85144236.65,1661889064.65,6784223408.61
1970-01-03 23:05:00,Novo-Peredelkino,a,956310,1085261334,690829208.83,1702749948.2,3179675472.54
1970-01-03 23:05:30,Lanling,a,259620,-1579270265,-1780139870.98,1610007917.61,3890457137.01
1970-01-03 23:06:00,Yijing,a,921993,1956573771,-285066498.72,1188210767.25,11150719836.08
1970-01-03 23:06:30,Genova,a,238674,1111644372,-595316124.26,1320297023.41,6261974762.36
1970-01-03 23:07:00,Dowsk,a,107647,-860942647,1304928515.17,2025839720.21,2171736294.25
1970-01-03 23:07:30,Tanjungbatu,a,777515,186932854,1565475167.16,1392289864.56,7094818275.08
1970-01-03 23:08:00,Sukhirin,aa,179973,1583798043,-2285851723.91,1909707979.2,552750072.86
1970-01-03 23:08:30,Tétouan,a,133285,-457669351,2021238559.91,1082568365.86,139707587.7
1970-01-03 23:09:00,Qindu,a,829283,-2087035072,-2106998151.21,1955192326.24,6129166427.37
1970-01-03 23:09:30,Šmarje pri Jelšah,abilities,228020,-1988031815,3047886145.26,1199882705.2,19031944.82
1970-01-03 23:10:00,Mancos,aa,607228,896504525,949069901.59,258158628.27,2928277792.78
1970-01-03 23:10:30,Bryansk,aberdeen,460790,-1716381809,1181845112.9,1551498468.03,142462986.22
1970-01-03 23:11:00,Libertad,a,377860,-1868516841,-1441864044.66,1179939469.39,2178427793.49
1970-01-03 23:11:30,Mucurapo,a,672911,-753547076,-3589742857.29,1187784835.69,1004483678.82
1970-01-03 23:12:00,São Brás de Alportel,aa,827546,-244953800,3255753079.43,1627385988.73,2229277212.28
1970-01-03 23:12:30,Samburat,aa,330908,-1425743378,-3008516407.39,2053800067.78,408235393.06
1970-01-03 23:13:00,Šmarje pri Jelšah,a,102194,-1999893468,-2001911572.72,322101445.52,1958330348.32
1970-01-03 23:13:30,Pato Branco,aa,444445,-1343895447,-5966218100.04,1760929506.95,5016590767.32
1970-01-03 23:14:00,Mandráki,aa,182920,-919879859,-1614390601.13,1596723901.06,2326638467.28
1970-01-03 23:14:30,Stare Pole,a,424611,677915725,2607013606.31,1392506821.57,1275116204.43
1970-01-03 23:15:00,Zainsk,aberdeen,903763,-122941536,3242286839.41,1801214530.85,1797533392.99
1970-01-03 23:15:30,Del Valle,a,714363,-1332931010,-3433477686.62,1301184814.08,2821522021.25
1970-01-03 23:16:00,Labuhantanggabesar,a,671288,-1658711167,2753642417.62,673993583.43,1029756879.31
1970-01-03 23:16:30,New Orleans,aaa,848708,1659202619,-1597330169.24,427243499.26,563970594.54
1970-01-03 23:17:00,Gatbo,a,561076,2137167741,4051687090.76,933047453.77,3078410427.69
1970-01-03 23:17:30,Yintang,a,770537,-480670494,2867777435.18,1951724734.1,201919587.23
1970-01-03 23:18:00,Cincinnati,aberdeen,824849,2034704629,-1464276947.55,147008183.12,1906114939.09
1970-01-03 23:18:30,Itupiranga,aa,886286,1863944614,-584966076.2,2129473985.58,1626759561.91
1970-01-03 23:19:00,Ciénaga de Oro,accident,56979,-1543112325,4078904952.54,185809697.63,1135835949.27
1970-01-03 23:19:30,Zhongfeng,a,871961,-1137843880,157244334.15,1530737586.01,2515492831.42
1970-01-03 23:20:00,Laguna Paiva,ab,406410,1457159641,2186335809.2,1443694293.36,254327958.01
1970-01-03 23:20:30,Chrysó,a,386738,1982369420,-2144152410.52,761749369.13,1360556362.39
1970-01-03 23:21:00,Longshan,a,398261,-1126296433,276288357.13,1094720556.29,1670771698.12
1970-01-03 23:21:30,Batanovtsi,a,977903,1624071358,649735801.13,380866900.3,567648370.83
1970-01-03 23:22:00,Nanshe,a,513512,811150525,-383861759.18,231409117.94,342896466.99
1970-01-03 23:22:30,Alapayevsk,a,599433,904084376,187735707.95,1623610011.41,1732607347.55
1970-01-03 23:23:00,Jiling,aaa,584941,-1368258611,1231894447.48,1806602646.62,602267060.71
1970-01-03 23:23:30,Trompsburg,a,709166,-581103320,2301816576.97,1275659141.99,138373166.77
1970-01-03 23:24:00,San Isidro,a,280143,1845457528,-1432923217.55,1787896684.73,1566581046.81
1970-01-03 23:24:30,Pule,a,56754,1575034082,-1676746605.44,1733916023.02,2465392102.62
1970-01-03 23:25:00,Mandráki,aa,610776,-2106286009,-154789323.08,114237803.99,4208819136.32
1970-01-03 23:25:30,Bryansk,aa,8855,-1819346640,-741395839.53,312231311.76,2420907375.31
1970-01-03 23:26:00,Lisewo,a,420429,1258044182,676580673.67,574039639.56,989430933.97
1970-01-03 23:26:30,Banhā,a,964038,2032419601,-1547970287.29,1737204196.68,1097410304.95
1970-01-03 23:27:00,Havířov,a,356346,837754886,-2028940337.43,854509054.26,992528383.84
1970-01-03 23:27:30,Chuarrancho,a,236857,-1227948947,2373107315.91,1315945128.58,867946626.4
1970-01-03 23:28:00,Maclear,a,404283,381939603,-1803009721.67,287320323.12,2073031906.85
1970-01-03 23:28:30,Tatsuno,a,593704,-343204229,-4240192320.77,1532576041.06,4121533846.45
1970-01-03 23:29:00,Otwock,a,906907,-1309012400,3273068569.53,1748112840.21,1760225155.9
1970-01-03 23:29:30,Ryazhsk,aaa,840127,902232058,-530857112.38,927972520.45,3272268371.68
1970-01-03 23:30:00,Napak,a,216684,-288554037,100536759.89,1827961114.63,4462050099.12
1970-01-03 23:30:30,El Carmen,a,249584,-1088337790,-1156251552.12,482717679.52,680268458.61
1970-01-03 23:31:00,Dolo,aa,866946,-222350660,-1855533625.34,902929585.12,660671177.93
1970-01-03 23:31:30,Annotto Bay,aaron,403627,-1979442248,-923603669.68,670745749.83,4673947080.33
1970-01-03 23:32:00,Jiaoba,a,309273,1520012116,560104817.27,1340999838.55,3838359265.44
1970-01-03 23:32:30,Genova,a,801899,1176862149,705541573.35,1846705438.35,1235245459.75
1970-01-03 23:33:00,Baoluan,a,691837,-1762255272,3754535471.4,1796746946.44,250118762.97
1970-01-03 23:33:30,Kakamega,aa,842239,-1404525348,1925921458.77,289682520.14,382103666.15
1970-01-03 23:34:00,Cruz das Almas,aa,843854,-2138650004,-2618510013.53,550897342.91,1321142611.87
1970-01-03 23:34:30,Gunungmenang,a,914636,1937510442,2003640401.36,343691938.15,2565827552.75
1970-01-03 23:35:00,Kapunduk,aaa,726544,225337012,-3480035591.58,1502677498.23,1467985213.62
1970-01-03 23:35:30,Rakhiv,a,969977,-1127605102,-300009192.17,920909991.37,576617445.79
1970-01-03 23:36:00,San Juan Bautista,aa,766849,-1276450296,-729757766.55,587843596.18,2980624467.27
1970-01-03 23:36:30,Tiedonglu,ability,342465,213032869,-1228032107.2,1445283811.46,5652955624.43
1970-01-03 23:37:00,Tuofeng,a,548430,-20942653,365804159.91,19384297.05,503500053.08
1970-01-03 23:37:30,Martinópolis,a,448988,1963395964,-2836628120.07,1112254639.2,550483093.56
1970-01-03 23:38:00,Luleå,a,105309,-1784700234,3450754827.11,1456370450.06,54887939.06
1970-01-03 23:38:30,Kunshan,aaa,653076,1099796109,3916152703.08,1002793373.81,1448003784.19
1970-01-03 23:39:00,Kokubu-matsuki,aa,762982,-933923384,-603774995.12,757812012.87,600007007.49
1970-01-03 23:39:30,Ciudad Bolívar,aaa,574914,-1465014964,4439813967.97,2075432945.09,1009897479.31
1970-01-03 23:40:00,San Antonio,a,347299,1487916789,-10099672146.6,22912919.65,4970429796.98
1970-01-03 23:40:30,Merefa,a,869888,682013340,1155064284.15,1334279113.26,1605240516.41
1970-01-03 23:41:00,Sysert’,a,328523,2078530642,1911666175.84,801926934.03,1142237803.86
1970-01-03 23:41:30,Koszyce Wielkie,absolute,441808,-816578463,5334878722.54,345418116.93,4221953061.97
1970-01-03 23:42:00,Kamárai,aa,608576,-2236436,-1220967892.88,509829328.01,614939932.32
1970-01-03 23:42:30,Boronów,aaa,736120,1693571529,998174547.31,1505857888.09,646363055.11
1970-01-03 23:43:00,Cincinnati,aaa,934621,1030063779,-2669934738.26,1240477406.48,3327239672.61
1970-01-03 23:43:30,Mucurapo,acquire,11638,1709893520,-4561930726.74,421147518.08,573770621.15
1970-01-03 23:44:00,Licupis,a,92823,-1962797561,1335017024.13,129621803.36,618097464.99
1970-01-03 23:44:30,Awilega,a,748201,1864066632,3985753242.78,1628004855.98,230009.44
1970-01-03 23:45:00,Dīla,a,366668,-1644512620,-243892705.0,1065581419.66,11763784294.26
1970-01-03 23:45:30,Kvänum,a,80932,-1624456746,153408369.03,360471650.02,594920583.5
1970-01-03 23:46:00,Nestório,absorption,774925,-2117673824,796736799.99,1054804329.79,501049101.2
1970-01-03 23:46:30,Cuozhou,ab,326452,-1291091474,-4051959254.79,944977835.7,9933081305.78
1970-01-03 23:47:00,Pasadena,a,805941,-781802755,-1375348980.31,1079726145.44,845651130.25
1970-01-03 23:47:30,Naran Bulag,abortion,55951,-1336019528,104784654.29,1817969346.5,164008490.34
1970-01-03 23:48:00,Plessisville,acoustic,581578,414985915,1513901150.58,704128621.2,236307251.03
1970-01-03 23:48:30,Mehrān,aa,942741,-1008298297,-1141039618.04,2069543773.99,523741406.56
1970-01-03 23:49:00,Isiolo,a,809228,769365917,2573391317.92,1818845446.39,329321285.22
1970-01-03 23:49:30,Pang,a,452989,-1778054333,-168869433.12,1882195002.24,351762184.23
1970-01-03 23:50:00,Yangzi,a,219250,1157716239,1405614619.06,1318582517.65,6356006704.76
1970-01-03 23:50:30,Pondoktelo,aaa,858163,-1056670183,1215654442.64,1080014507.92,368826889.0
1970-01-03 23:51:00,Kawengan,a,684275,-1344573147,143968376.89,1641818434.85,3874728139.66
1970-01-03 23:51:30,Stare Pole,aaa,644116,-150878154,-2372736562.4,92631549.67,630190608.92
1970-01-03 23:52:00,Bonebone,accessory,456675,-1117272900,2234406097.1,1990085787.6,4099740309.07
1970-01-03 23:52:30,Äänekoski,ab,791460,223948949,2878357052.53,195062448.44,2240903003.61
1970-01-03 23:53:00,Amiens,a,467551,900470896,748981233.77,919684377.22,293395325.0
1970-01-03 23:53:30,Trzcinica,above,780876,-662533275,1178675312.44,1345025213.32,2363350134.86
1970-01-03 23:54:00,Parumasan,aaa,423578,40558132,1273148620.48,1792081495.68,3887043548.24
1970-01-03 23:54:30,Tangcun,a,54663,-243696640,1962181416.73,539691945.26,658420554.63
1970-01-03 23:55:00,Nanshe,a,384158,88453168,3194815836.31,391000864.16,2824366822.34
1970-01-03 23:55:30,Grand-Bassam,aa,11879,-937655750,-1147205512.24,1355720637.53,8726812146.91
1970-01-03 23:56:00,Castle Bruce,a,265524,554915435,3761021954.87,1146590019.51,2745925696.86
1970-01-03 23:56:30,Vischongo,aaa,354894,1131058778,2706340705.22,2103394452.09,7805815605.2
1970-01-03 23:57:00,Roissy Charles-de-Gaulle,a,507796,-607819354,-520305216.76,43888772.8,1198244373.71
1970-01-03 23:57:30,Laguna Paiva,a,644624,1600718288,1172061414.06,734401134.35,479801322.26
1970-01-03 23:58:00,Daping,a,712686,156331878,-2235668777.3,2046204302.76,2999945052.01
1970-01-03 23:58:30,Slatyne,about,610026,-1548595692,-1890461075.64,674320570.19,617663694.71
1970-01-03 23:59:00,Paitan,a,180014,-2109846726,-534984338.39,1211119449.84,2686498093.33
1970-01-03 23:59:30,Zhencheng,a,626466,-536669638,-2464819360.97,1564846320.14,1738056210.97
1970-01-04 00:00:00,Norrköping,aa,21133,1507171422,-196627419.82,821737525.53,5080006974.95
1970-01-04 00:00:30,Rakhiv,a,562297,1003907144,2405675679.79,1628930699.96,7526542589.91
1970-01-04 00:01:00,San Felipe,abandoned,815203,509179757,-3513509123.33,9469304.43,643019891.24
1970-01-04 00:01:30,Kiev,a,467344,1115952757,-2352672288.19,1631674677.13,1254074633.29
1970-01-04 00:02:00,Sagopshi,aaron,645287,-456729019,2111653214.26,1920300833.68,70676636.47
1970-01-04 00:02:30,Pasauran,aa,516025,-1728329296,1731277679.19,641878990.42,877208588.89
1970-01-04 00:03:00,Kadubetara,a,561425,1919374431,4666011881.67,1850450592.54,6942306071.7
1970-01-04 00:03:30,Châteauroux,a,388415,-498105842,-4406183393.22,925697641.56,11077560314.52
1970-01-04 00:04:00,Jiling,accept,226719,41699174,1401009041.87,442285959.66,2464082680.62
1970-01-04 00:04:30,Santo Antônio de Posse,a,2091,1503894916,3927239898.97,584827337.68,2223210829.42
1970-01-04 00:05:00,Šabac,aaa,879899,757982021,610157277.59,1738662835.48,579485084.51
1970-01-04 00:05:30,Qal‘ah-ye Fārsī,aa,945544,-1001522373,678802300.74,1343795498.23,1627981803.77
1970-01-04 00:06:00,Laguna Paiva,a,264493,575921084,-1230185727.15,1917501866.76,7672098486.61
1970-01-04 00:06:30,Bobrov,a,291530,505935229,795418987.28,1874904274.86,981494512.17
1970-01-04 00:07:00,Dashi,a,399152,-910653799,-3780299004.86,512208250.13,1049933068.56
1970-01-04 00:07:30,Kotabaru,a,186702,-1053412191,-761746490.79,155970023.04,5273047811.06
1970-01-04 00:08:00,Zall-Herr,a,408089,52227664,878774289.67,1198746883.26,3010673461.4
1970-01-04 00:08:30,Kez,aa,823587,-883902496,-3412164223.7,1110867118.81,273574713.02
1970-01-04 00:09:00,Tonghae,academic,67922,2081751030,3059151983.19,165344094.95,2262591397.83
1970-01-04 00:09:30,Ash Shaykh Zuwayd,a,708251,-1627096165,2707983354.68,1276189288.69,707380877.77
1970-01-04 00:10:00,Halayhay,a,598306,-331403283,-3810970051.43,1590815923.57,4532789377.66
1970-01-04 00:10:30,Jasienica Rosielna,ability,280330,340907928,-1069211531.59,1287860542.78,459429480.12
1970-01-04 00:11:00,Chrysó,a,462343,134760742,274438332.23,1255412115.45,164408074.13
1970-01-04 00:11:30,Bun Barat,aa,303235,186207520,-2177903768.4,1272377375.6,885123486.79
1970-01-04 00:12:00,Moncada,aa,846425,-234645195,-2375790492.81,2141813875.68,1700440733.24
1970-01-04 00:12:30,Dawan,aboriginal,573661,8199537,459401849.33,622922399.92,538088798.62
1970-01-04 00:13:00,San Nicolas,a,429653,1734745826,-886813774.6,1497336653.03,189498288.88
1970-01-04 00:13:30,Paris La Défense,a,140746,-648807045,-1718162147.75,1790579552.25,118561485.32
1970-01-04 00:14:00,Falköping,aa,710682,-1272678819,1652480261.38,1776134121.86,20672827.6
1970-01-04 00:14:30,Pillpinto,a,622254,-623458849,77025730.78,736989318.15,46729186.78
1970-01-04 00:15:00,Winterthur,abandoned,686051,1459552464,-2874560759.02,138811901.14,4784961562.64
1970-01-04 00:15:30,Saint-Étienne,aa,25095,-1205207362,-1065625804.31,1652164704.77,2034428632.16
1970-01-04 00:16:00,Barlinek,a,456939,-1989078036,-996071144.23,1051826195.51,1644578400.75
1970-01-04 00:16:30,Jiling,aa,84988,-958716620,-1555378519.06,1833686399.88,33266135.29
1970-01-04 00:17:00,Beddeng,a,174903,13202542,1511528481.65,1328413479.24,594227604.98
1970-01-04 00:17:30,Harhorin,a,637139,129436413,-846273616.9,332018090.96,934735643.97
1970-01-04 00:18:00,Edéa,aaa,921979,2024309352,1741570585.69,1973221032.57,969104702.57
1970-01-04 00:18:30,Mojo,aaa,519370,718685727,-2453530885.47,1645069366.14,362479515.78
1970-01-04 00:19:00,Türkmenabat,a,895648,374948132,-1239478427.93,537487988.76,2804610675.83
1970-01-04 00:19:30,Arrentela,a,431475,-1219598767,373291985.87,791589508.02,2935970613.03
1970-01-04 00:20:00,Zhangjia,a,38352,539543535,-154446861.27,1663435275.24,8898706424.71
1970-01-04 00:20:30,Helsingborg,aa,721039,-598742975,104884105.29,1049003014.95,816614411.33
1970-01-04 00:21:00,Vakhsh,a,661296,-243822944,-2421677617.86,622729230.76,3735646689.1
1970-01-04 00:21:30,Sibulan,a,999011,1188628163,-1725493529.03,1278218370.57,252964314.68
1970-01-04 00:22:00,Chapelton,a,478119,550251759,-1514934495.15,1491526281.47,107338383.31
1970-01-04 00:22:30,Yangtan,aa,669970,-1222147683,-2296858810.34,1678981253.85,1911363513.75
1970-01-04 00:23:00,Jiucaizhuang,aa,826980,1897591885,217920061.29,808877324.45,3569221082.59
1970-01-04 00:23:30,Matsudo,a,213981,2069383685,-1601379778.33,1381896857.43,266054342.18
1970-01-04 00:24:00,Traiguén,a,964265,1066450707,365288315.17,670727451.99,546535302.46
1970-01-04 00:24:30,Warlubie,ab,304005,1620399445,-13668147.63,1868524153.41,1201037446.14
1970-01-04 00:25:00,Zhongpai,a,951178,1035170782,-232297957.39,1700171444.89,619766848.12
1970-01-04 00:25:30,Saint-Jérôme,a,390690,-191267119,-2972006704.73,995937181.01,232816659.03
1970-01-04 00:26:00,Saint-Étienne,a,338481,1967356592,-2029089683.12,1371463203.4,1251014748.73
1970-01-04 00:26:30,Hangji,a,243995,1424993893,1094994487.1,2004769363.54,2426623794.0
1970-01-04 00:27:00,Balfour,a,470366,2090437762,201731617.0,1099775740.87,369450663.47
1970-01-04 00:27:30,Zhangjiafang,a,41338,-100643228,4713941826.03,1123975783.74,1689866246.85
1970-01-04 00:28:00,Pecna,aa,5874,-1507257323,2439995323.81,188101308.76,1371952235.97
1970-01-04 00:28:30,Krosno Odrzańskie,a,230868,-1883593312,478418004.49,651537831.48,189774977.58
1970-01-04 00:29:00,Dengzhou,aa,259298,732618938,1961777526.11,910734147.38,73103617.11
1970-01-04 00:29:30,Zhangjiafang,aaron,328568,-1232754654,1362145737.18,781620026.2,5748445311.75
1970-01-04 00:30:00,Bairro dos Marinheiros,a,73044,-820561619,468648640.76,1146219086.05,379137404.53
1970-01-04 00:30:30,Lubumbashi,a,82628,-1944243947,-2279028539.87,1129417164.25,4613773034.86
1970-01-04 00:31:00,Novo-Peredelkino,a,787420,-1570283253,629801676.98,128935690.49,374160840.41
1970-01-04 00:31:30,Sarlat-la-Canéda,aa,297857,366287466,1799300727.6,191568623.33,1358336021.77
1970-01-04 00:32:00,Villasis,aaron,830781,2080008694,-1430567014.98,2130709513.08,1307193156.61
1970-01-04 00:32:30,Pillpinto,abs,901461,953707405,2389832282.41,426235446.11,3115499763.65
1970-01-04 00:33:00,Kananga,a,423573,-735749966,427852873.71,526830524.03,337596943.72
1970-01-04 00:33:30,Barberena,a,902926,508693964,341545976.37,1000362053.85,1223374624.39
1970-01-04 00:34:00,Bosobolo,aa,247234,1747578442,-1031114427.23,1443252237.39,2164174810.84
1970-01-04 00:34:30,Kiev,aaa,175102,-281691787,4655960408.29,2106997940.25,2427102354.94
1970-01-04 00:35:00,Cullinan,a,336480,-181419914,-4655567944.67,645697985.22,1906090397.95
1970-01-04 00:35:30,Castle Bruce,ab,744260,226797924,937894813.08,512705003.95,2117058881.43
1970-01-04 00:36:00,El Carmen,a,44512,-635943996,1901569227.32,1567701906.77,4114939244.98
1970-01-04 00:36:30,Paris 03,a,246909,738812217,4615574663.27,1016880888.09,1942135508.08
1970-01-04 00:37:00,Ugljan,a,106104,-14306784,2061687417.91,1223150090.77,1297302186.89
1970-01-04 00:37:30,Icheon-si,aaa,910992,416190883,-981938127.32,1922292178.2,1921789795.52
1970-01-04 00:38:00,Karibib,a,458626,-1249113621,4468589491.73,1812361046.28,7366190192.8
1970-01-04 00:38:30,Iwonicz-Zdrój,aa,148702,332718021,3692039716.82,55259077.24,1416580235.34
